2,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.05,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.7725,-0.22
20,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.5,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.6875,-0.22
16,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.4,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.5925,-0.22
28,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.7000000000000001,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.155,-0.22
18,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.45,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.7925,-0.22
30,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.75,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.36,-0.22
29,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.7250000000000001,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.2225,-0.22
23,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.5750000000000001,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.5775,-0.22
8,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.2,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.205,-0.22
26,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.65,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.97,-0.22
25,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.625,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.8550000000000001,-0.26
7,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.175,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.7525000000000001,-0.26
12,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.3,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.7224999999999999,-0.26
13,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.325,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.8800000000000001,-0.22
3,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.075,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.9625,-0.26
11,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.275,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.6725,-0.22
0,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.0,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,2.195,-0.14
31,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.775,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.38,-0.22
21,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.525,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.6799999999999999,-0.22
6,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.15,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.8525,-0.18
4,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.1,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.1525,-0.22
24,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.6000000000000001,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.8074999999999999,-0.22
1,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.025,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,2.2625,-0.18
27,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.675,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.0825,-0.22
14,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.35,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.5700000000000001,-0.22
9,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.225,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.275,-0.22
10,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.25,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.0175,-0.22
19,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.475,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.975,-0.3
5,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.125,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.8800000000000001,-0.11
15,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.375,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.915,-0.26
22,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.55,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.915,-0.22
17,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.425,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.29,-0.3
40,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,1.0,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.05,-0.22
34,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.8500000000000001,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.1625,-0.22
32,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.8,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.115,-0.22
37,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.925,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.105,-0.22
38,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.95,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.1324999999999998,-0.26
33,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.8250000000000001,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,2.45,-0.22
39,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.975,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.095,-0.22
36,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.9,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,1.2325,-0.26
35,False,0,10,10,20,0,1,256,16,20,4,1.0,0.6,1,0.1,0.875,0.3,0.01,0.0,0.01,0.1,0,0.01,0.9,0.005,0.0,0.7325,-0.26
